test_name,feature,train_mean,train_variance,test_mean,test_variance,standardized_mean_difference,ks_statistic
ghostbuster_test,scale_loss_mean_slope_7b_to_14b,-0.07155823084480445,0.0042228947954857845,-0.0990116024079935,0.0021668624702863384,0.4224648270877156,0.24667166053540845
ghostbuster_test,scale_loss_mean_ratio_7b_to_14b,0.9599778749540796,0.0013009272135538535,0.9495971682805305,0.0005089506473566065,0.28780638204957304,0.19275808038277387
ghostbuster_test,scale_loss_mean_abs_delta_7b_to_14b,0.07753141192466612,0.003332314124673932,0.09915647239827394,0.00213811119019543,0.37461431047129934,0.22988018186198178
ghostbuster_test,scale_loss_mean_rel_delta_7b_to_14b,-0.04002211864441083,0.0013009272158518482,-0.05040282632219814,0.0005089506407911319,0.2878064096380083,0.19275808038277387
ghostbuster_test,scale_loss_std_slope_7b_to_14b,-0.05986486096097859,0.0073314251076221065,-0.08336710241560837,0.004264851383748322,0.27448276662811916,0.15845256252807316
ghostbuster_test,scale_loss_std_ratio_7b_to_14b,0.9718678547888548,0.0017121840392355894,0.962614760885344,0.0008508478015178132,0.22362056859461524,0.157916334879859
ghostbuster_test,scale_loss_std_abs_delta_7b_to_14b,0.08328584735518502,0.003978538578661547,0.08893818819700777,0.003303489184373387,0.08961207950944224,0.06943273307401315
ghostbuster_test,scale_loss_std_rel_delta_7b_to_14b,-0.028132140301123022,0.0017121840427688066,-0.03738523456041033,0.0008508477992943315,0.22362057696197749,0.157916334879859
ghostbuster_test,scale_loss_cv_slope_7b_to_14b,0.01609458335087256,0.002558269311746925,0.015653150517030333,0.0006888756071207244,0.00872753305434432,0.10929158107319117
ghostbuster_test,scale_loss_cv_ratio_7b_to_14b,1.0128165561937819,0.0012443882691039402,1.0137653469836825,0.0004798947403040055,0.02689629788593881,0.10713292461364049
ghostbuster_test,scale_loss_cv_abs_delta_7b_to_14b,0.03400292073772196,0.0016610646302416816,0.02330563402333871,0.00039029853223189226,0.2624704227775478,0.12307507534192841
